h,a,y,relative_error
16,7.42325e-1,3.194377200269043640637741287458801323591349426729662290445016438211393938776525368443257956014072161168030448873265501965621152617988826094019279651883e-58,1.00141e-32
16,7.88788e-1,3.194377200269043640637741287458833309244960080613374352562655617012547263595362190822482498345346326628585259241482578145571807744355797129457092371082e-58,1.00126e-36
16,8.32703e-1,3.19437720026904364063774128745883331244304044605916380748864256563330610305713654657703302414892124510142044029621435679385556938888573664897626966237e-58,1.00073e-40
16.25,3.51412e-1,5.584110565386876041266145022093882380229932431217479306796836054251315241470969170675019821138311954078646149843158414061565668778670951402449410086573e-60,1.00018e-8
16.25,4.37290e-1,5.584110621232513943578114250905883821829630950541313736820110756170639988285078228539231181924717914673192379590002846582720372778752070447042248825886e-60,1.00066e-12
16.25,5.09345e-1,5.584110621238101192721516817849459035711113450833681290258403126505875324727142618704932184255880030086103160597344100422021935685197003875814985503606e-60,1.00205e-16
16.25,5.72656e-1,5.584110621238101752222784038977468760725299072972076735538080391610270711049852358469028991252094454588247121196386746618314595414662127972226207966947e-60,1.00090e-20
16.25,6.29763e-1,5.584110621238101752278669584581881401406033920441451721250748419834080498239948013054202835660908144560345060208999142014493566459278184367790660347818e-60,1.00190e-24
16.25,6.82212e-1,5.584110621238101752278675178746719944273597673593380374468594793261351595287032729744220392247765367803301530463679185220161863829168515590836412668837e-60,1.00046e-28
16.25,7.30965e-1,5.584110621238101752278675179305330332023008009168186686777504413506306829595455206078591684630369870317165812453953590774213912090608289701798891700791e-60,1.00056e-32
16.25,7.76713e-1,5.584110621238101752278675179305386198855146910169632087981504405954252424537516186285203179007902941860541353969454753975872470728929915707469125384454e-60,1.00055e-36
16.25,8.19952e-1,5.584110621238101752278675179305386204441779732406528283924928570826223503922731545551120986662737868147905269277062086091270586956790067279122214395171e-60,1.00014e-40
16.5,3.46117e-1,9.172314924039419768664868305915193425350448301431820914324112751166110284891308024952726135515682866431833418891730281823254902649594953420265357584313e-62,1.00067e-8
16.5,4.30708e-1,9.172315015814481319802898319245852970721848953793910036159521629457588171611236516509766145381396615042624804237012028846444188066690842112525790420756e-62,1.00021e-12
16.5,5.01687e-1,9.172315015823654632497899129041633453269167213213738905214266507344721464956867658014660591431717578426018638742802651451969395396312170527304181867652e-62,1.00005e-16
16.5,5.64024e-1,9.172315015823655549681049431720417358260476215189145546016382858411789165506183917117475789902604478212297393646799319000639992824066737330240861679329e-62,1.00144e-20
16.5,6.20280e-1,9.172315015823655549772895038569164321244692826486930040059717181812798476626894624811741993550161251942152481870015733369203238973290149308213331749481e-62,1.00034e-24
16.5,6.71919e-1,9.172315015823655549772904213065342393839092754967990562302649923617926691571014679323180334585779132530686862464570934639245238112356134890636902501539e-62,1.00182e-28
16.5,7.19934e-1,9.172315015823655549772904213984153909907254536175312261103844736087311366986525662465555688663738927616289842994630382765137482229648128573123834017159e-62,1.00227e-32
16.5,7.64989e-1,9.17231501582365554977290421398424583228379261323506567069727758832424635855080463177900581907593195263007560949965240691484884093921055667897057456172e-62,1.00257e-36
16.5,8.07573e-1,9.172315015823655549772904213984245841478732123026240154019190541962997568852842628062988397686055257139173436086166930726406608543853961528997177001404e-62,1.00242e-40
16.75,3.40981e-1,1.415657126601112659064513911735446127545601687354218261681099917950840909326691683204382163461947057017973010085589791301621649677550637182382768463669e-63,1.00101e-8
16.75,4.24309e-1,1.415657140770608061350137372176230326812207659646631895076924628480836227562841589003749715918122970341118805901312938819379552875558477552652708228811e-63,1.00134e-12
16.75,4.94228e-1,1.415657140772025477273408626476842155399591934126895788605824418279517929169678481956620220461445741045707129430507858817376319285822542886634647890434e-63,1.00193e-16
16.75,5.55650e-1,1.415657140772025619098289396285818818966442455037593366714675480973315285925541516393161244006506888989982471057220577719018805016500894692271503089563e-63,1.00170e-20
16.75,6.11066e-1,1.415657140772025619112468578244894958334450026422002626715746501544479337447842926228097518851536955821607242520336090391672474937044847728564193598051e-63,1.00100e-24
16.75,6.61949e-1,1.415657140772025619112469995181765714609521799418102317701594318063349797019446326442589751928186039643390219427292799499503231265262865684533381571959e-63,1.00011e-28
16.75,7.09247e-1,1.415657140772025619112469995323332434274784221226575712576170354125871265048339850863581297836079994878176760972933548432311064536276256646031885982952e-63,1.00069e-32
16.75,7.53629e-1,1.415657140772025619112469995323346599129669346559774784771594924952567513761580334000951092758756489057777307404193274314926664817525818008397812062584e-63,1.00108e-36
16.75,7.95578e-1,1.415657140772025619112469995323346600546716355829002754726597469367717664646005011030923539548646189821770684110778060667134398719105261499026981810453e-63,1.00101e-40
17,3.35995e-1,2.052998080494227624442545345620097248605604480753659248507578023371790377367298595618267530054966847379535166390023715820315786925603663673498064711233e-65,1.00123e-8
17,4.18112e-1,2.052998101047399093184087593275962305556267102908166722583683309253333113207251511567497497681294284265916245371161536514016254881421160140983488077374e-65,1.00051e-12
17,4.87003e-1,2.052998101049452939184711809542647017188210916789469391499157341940554661662477910011926450229355290315062038457552434556528517126450410875156116648302e-65,1.00152e-16
17,5.47521e-1,2.052998101049453144776762810307538294623300641275284934034885002799880838816405864052243596017245434379715050656853990131585437348161072220957992208536e-65,1.00170e-20
17,6.02123e-1,2.052998101049453144797325541110222997633199170663886849417487689525635813936054846806912818313957526618394535232057167853664630994618633707307977840956e-65,1.00138e-24
17,6.52258e-1,2.052998101049453144797327596725875869671425265994800054820233328786889562294934607536617933203286036970131956898571557591587213441756927335276364432876e-65,1.00081e-28
17,6.98860e-1,2.052998101049453144797327596931322244847707196675717760490080232533674525867539485855967101353776545965209264723067047649720739298648114378870339290364e-65,1.00169e-32
17,7.42590e-1,2.052998101049453144797327596931342807507263269047509119287992237456544751958409465195021857636619734594313534599643264717179283638253257034061566805487e-65,1.00235e-36
17,7.83921e-1,2.052998101049453144797327596931342809564886690575237075874457741893621304538884486601158396458761329910611075051264829630632520875541057013775130798753e-65,1.00251e-40
17.25,3.31154e-1,2.797484169440605234983943209596891499059962575186329001998821395201774441948234151050410139208279827944968458658078802110780499903648176863623277807529e-67,1.00132e-8
17.25,4.12081e-1,2.797484197449641379317430074969542556902390540143182384430538635398025966010847219806759430086337454782330390364198724118110695818655770954203834687565e-67,1.00129e-12
17.25,4.79988e-1,2.797484197452442192606997245353369074962959437412270253447406722802900035164695080314856650909189101703557089937528747388520318274632115329274524888539e-67,1.00090e-16
17.25,5.39629e-1,2.797484197452442472579341892332324052862530042191124995328938561808409379226113328204368891493307184350379184880582983317313625974007540516570309588097e-67,1.00144e-20
17.25,5.93439e-1,2.797484197452442472607354262423859341693825883136182330369537070659242492043524403391596373308258650098184074060440905831457073255018264697965721189198e-67,1.00146e-24
17.25,6.42847e-1,2.797484197452442472607357063724058582854714788694382102713728078389140257372854398379786425592290815536143256125475349342512807095106373085092067603545e-67,1.00121e-28
17.25,6.88774e-1,2.797484197452442472607357064004118478171737984384780990649571538692053071383551789541252218122287187960547643488143967685426152511599636400441563558958e-67,1.00237e-32
17.25,7.31884e-1,2.797484197452442472607357064004146516499529514819239772454353360292973571106722625241822269966583707999556532387978249903290145262752638423303678658732e-67,1.00016e-36
17.25,7.72617e-1,2.797484197452442472607357064004146519297171157587872608773374467304195271441423492745003565738492737962766163661613909591144761516734404902030719022704e-67,1.00036e-40
17.5,3.26451e-1,3.581729347253738670412866564698703257650384146328980686904791084435714893678922113462568293843286597206188691341501718273961860659648907329356346243483e-69,1.00130e-8
17.5,4.06236e-1,3.581729383113935756326210858522141585889629263819443944552687437663640479345102487810598466402085510746691577810645809364562486110361019643159778720786e-69,1.00012e-12
17.5,4.73172e-1,3.581729383117517564481443039991796460445583414200796984192724931784458386910810478867188370222228254864012186491358043222253187181874751191395123490761e-69,1.00007e-16
17.5,5.31962e-1,3.581729383117517922644470628560272744282466253184101942387164905275727056652732335042769278983856908827559135575077618133894172545627427074566288961054e-69,1.00095e-20
17.5,5.85003e-1,3.581729383117517922680318288770148543900465196529075245610769439607121581663794270958240649934624615423129605705589712246421848038073643973127525524736e-69,1.00128e-24
17.5,6.33705e-1,3.581729383117517922680321874739548435862740439054134730190435098906583998115360399420746202636647170805272988429219784059954252916308578155106949505429e-69,1.00132e-28
17.5,6.78976e-1,3.581729383117517922680321875098157844659779094907328875818030759193119025784557920762012820845037849829837151744678564285409981203526760209138305581671e-69,1.00273e-32
17.5,7.21470e-1,3.581729383117517922680321875098193756178264400801522662287796548397128813472575083537192685297338538257908286422668071316498825029461162750595978356467e-69,1.00074e-36
17.5,7.61621e-1,3.581729383117517922680321875098193759762296828941351554840285870572590985183319100200375031810559313478545194405577155001072925392523186372195329264937e-69,1.00114e-40
17.75,3.21881e-1,4.308850611458837561903409837674917419749241316865330620131095353147288511929984594939225379536027533565818779995000116445957644661663495764010606869754e-71,1.00116e-8
17.75,4.00542e-1,4.308850654593095007003109555576132199930919174911457970211178189750613563087792425215710420924712319686024638851649805958313466295758540686713353060243e-71,1.00058e-12
17.75,4.66536e-1,4.308850654597405909455899528129536632287381531147411318199583441171836545480850080511313338112407243479368965374971548645414681993432953699913551989284e-71,1.00111e-16
17.75,5.24510e-1,4.308850654597406340776343534636787117082950006539022986544706354759719537607902290744279880652694572652855708357495365740188340411436146762520962967298e-71,1.00023e-20
17.75,5.76805e-1,4.308850654597406340819437448426647720933312846096535300966021890625090807989954181219684444314634536421396599420836054466804578943926995025613638969962e-71,1.00085e-24
17.75,6.24821e-1,4.30885065459740634081944176049249404361594841488163841589033117916425324736011048946139389536645182420868627755431524183915310163377197854520724423258e-71,1.00114e-28
17.75,6.69454e-1,4.308850654597406340819441760923828110722068983806011538490256195329540748327209377182007339391333093294389367417459818295940988335349904917146432601085e-71,1.00279e-32
17.75,7.11350e-1,4.308850654597406340819441760923871315089235903748995380799225734557520277272383247515223366298513962384930950053154277024074136061528565716795020072999e-71,1.00101e-36
17.75,7.50935e-1,4.308850654597406340819441760923871319402004000389161025746475278099533993798000964805814167656746285498790118034648781101430026445876792443221383795328e-71,1.00159e-40
18,3.17437e-1,4.870474410719017046575057975138508099993915341701895019646728531087015266383765094938449425939800829168365756401758019068615666646133660178680510943007e-73,1.00092e-8
18,3.95006e-1,4.870474459463700474928328424403646031577702791241384885064786937827741018412456749665727331022556109075656249260825156668508576010801318942920887142343e-73,1.00088e-12
18,4.60083e-1,4.870474459468574753292716324360764252234826655706225826203739401848827960553391665065627340371915216533483065772364932932561483471947862761232670981316e-73,1.00196e-16
18,5.17253e-1,4.870474459468575241247165108112438489969973217024647812190849284021795292637220401795106968910335541603096774175771388048139841194222285543903905787902e-73,1.00160e-20
18,5.68834e-1,4.870474459468575241295942723717602799606738441525883241365287136437060590239232828178482098628777613777838652534679217165654493233679918758171223223082e-73,1.00016e-24
18,6.16184e-1,4.870474459468575241295947594498362785207324992065672403498659797990625554701577597360748719995839304157398106033044043542311879284672044839868474206931e-73,1.00070e-28
18,6.60197e-1,4.870474459468575241295947594985700462678636479972549117399987944573386694226742644351260783488076923267743072010969979785668153287443319712177820682209e-73,1.00256e-32
18,7.01511e-1,4.870474459468575241295947594985749287066802339174005944601673183859522618530863600211272759873543528473372887350821239815336139874610335386477221495617e-73,1.00097e-36
18,7.40546e-1,4.870474459468575241295947594985749291941501940033956778114060308204569496995595954750984524649672178359167871558489215749156770727665293774993506316128e-73,1.00171e-40
18.25,3.13115e-1,5.17273178702783451008879731071839928315347037809798142724377730127510019433206688569951983403050635858699124949600511366720901316239553241345542394768e-75,1.00058e-8
18.25,3.89622e-1,5.172731838779872176129827609751816418626993560855119579826126727578908621996522499186439061334456968963158573775451874865931166493575453035775648618795e-75,1.00104e-12
18.25,4.53821e-1,5.172731838785049789713724704563047940196833226413782620422655593083199237662452102141185257555128477632873639142345050079236314202084955161934725012439e-75,1.00057e-16
18.25,5.10207e-1,5.172731838785050307231300279244082170116543482717800651934504134796342734318591278339854628341489332577213250744673723470115579529339266512321379020266e-75,1.00045e-20
18.25,5.61069e-1,5.172731838785050307283045480266214165483906623328197455684680924016485603905885748576059515917643657365639867193562026022761101203424587120677238838716e-75,1.00178e-24
18.25,6.07770e-1,5.172731838785050307283050661692438536236393275266718484423924368950952355529450357261455726843924532684499971549551788644206590847415536722293820919622e-75,1.00274e-28
18.25,6.51193e-1,5.172731838785050307283050662211075842608892426685419999518294989779875532248981331950460960697974247584917282099105653404888597039757515287308225262936e-75,1.00205e-32
18.25,6.91941e-1,5.172731838785050307283050662211127670572642712566730701167248922883024061995079128117388957075039601986080910310690059695093558902836035331556955463785e-75,1.00063e-36
18.25,7.30442e-1,5.172731838785050307283050662211127675748118241130268006424052939228298198647797658889882115312440794772630419765026387982833273627100401774184278805084e-75,1.00153e-40
18.5,3.08910e-1,5.16184929315589788887477835266995134741096979360966315662089180729453026459396951928422196833793421864649446234144033436039255599815133766470177144581e-77,1.00014e-8
18.5,3.84383e-1,5.161849344776477427784898401876737318384471684350593468203450519325173802040458163687081277480457917151822558337718488562058515248484570059888368539972e-77,1.00107e-12
18.5,4.47714e-1,5.161849344781644287588221463607310227996310217642477032760663630329315249047508263524705870341124815576086982104084645452565506666748049974577216476467e-77,1.00108e-16
18.5,5.03339e-1,5.161849344781644804276710755381616833135010944106220738111426523541784663344772783724649061950020313570774135054043689883698701953208290666205557516827e-77,1.00141e-20
18.5,5.53526e-1,5.161849344781644804328396755865755495673142015414544951915424414864763853492230241032786242073626699891884850628031963951082167034607040491823462697016e-77,1.00064e-24
18.5,5.99596e-1,5.161849344781644804328401920483647366839793611476385878532098520735677584607379936748081922367105398972164155794864302919239362752419906888789936228565e-77,1.00178e-28
18.5,6.42433e-1,5.161849344781644804328401921000701568074628524539584593674974973636911748173374134330426123193986902995796311696796964220802028201147574714399784216913e-77,1.00127e-32
18.5,6.82630e-1,5.161849344781644804328401921000753246870879490200870680688666087751536685997698167959190777989698955091782025966159841301978285039474065562021706400484e-77,1.00001e-36
18.5,7.20611e-1,5.161849344781644804328401921000753252032264088046368294105903195377540637699994257611000234746128987347733153725645516241776431518405592281611377378776e-77,1.00105e-40
18.75,3.04805e-1,4.839775691118237851759598144476009554394351185507437367048955887515569569221938670917866444047324960368336461151391178593326818151543856365790512867533e-79,1.00106e-8
18.75,3.79284e-1,4.839775739562257252556939274847005716878774833279652467605304110447250364040834466496789539317703805603487326103304959777249503295852985645477993316661e-79,1.00097e-12
18.75,4.41771e-1,4.839775739567101230993465670433301202027605085041149785209381904854435707367693595989514165166065165978410192376996544118984722454858608234627705587078e-79,1.00142e-16
18.75,4.96654e-1,4.839775739567101715608171647059781623609849847633876885998349239921034651732807779297492745677065565527130992944159347349405154394847161068333633655763e-79,1.00218e-20
18.75,5.46172e-1,4.83977573956710171565667004320853278940899570832158037904015060347724528627117100169302313087693289003917574744971840248683152494084756226093237359281e-79,1.00181e-24
18.75,5.91641e-1,4.839775739567101715656674891279105122021814407424048112209387926979210365745170762428831716048214418007558854900008883399959026596401391547778765089285e-79,1.00059e-28
18.75,6.33906e-1,4.839775739567101715656674891763322143213222365725000989837250454359821556969573131115299454970822837452055644507212351119733112062927907766288051619679e-79,1.00024e-32
18.75,6.73555e-1,4.839775739567101715656674891763370547517405353598225173285815966079358102720188895673208834885291498858426284673251548426129050455538699916298353717484e-79,1.00223e-36
18.75,7.11042e-1,4.839775739567101715656674891763370552367511211393370729902149532234500113497785049597985519886190172211926155932154633669749870081254695734899114858814e-79,1.00027e-40
19,3.00820e-1,4.263611933660567549753393460271836528186845689185408995505227682209224021007745297179234770412008651722516150816121669072058643247372867178124769162196e-81,1.00044e-8
19,3.74319e-1,4.263611976311221475211931966043614120961589166709834556624635190138714720250382870520076260964198922597193188002529777710778534067228820901277250655055e-81,1.00074e-12
19,4.35984e-1,4.263611976315487828208555569826611687440353301744570842977932125844666620193687615910098683798477228214627976108574616700768522100456211244689334877725e-81,1.00160e-16
19,4.90157e-1,4.263611976315488255210403761460890844260406672137850776629262464508919882347709050613757409865522112453090842111977940575046247673655273946944131885199e-81,1.00046e-20
19,5.39024e-1,4.263611976315488255253055051640133050636516105683498913813507808355990969078641230975589890907376442702724001648820730613306311668104598252964437171898e-81,1.00025e-24
19,5.83882e-1,4.263611976315488255253059315880237212725984095499058106677668277106457014837551702345556555569176070816991234943501615137489979830253620678691168942587e-81,1.00192e-28
19,6.25591e-1,4.263611976315488255253059316307375419219798833913234605930710561101441090597273640986425274694815398818034537379836824253007926706227084890099715765657e-81,1.00189e-32
19,6.64731e-1,4.263611976315488255253059316307418131804321490586940334189785079490127978386460049001638173014570139686757511190060322646299437766099493383345303599446e-81,1.00108e-36
19,7.01712e-1,4.263611976315488255253059316307418136072103845453483723077865748386053606517260524985225652006432139609460829305238802412709539586495599279339687914733e-81,1.00252e-40
19.25,2.96926e-1,3.529073253959096752435125579495696153009678464554468948948684996760908335736317359533892262256894430459463273643104396434947379150986460029174797394318e-83,1.00119e-8
19.25,3.69483e-1,3.529073289288209136787929077297359623751330622748905454735547853015825192014311919382225230415200383048624659884996855569264045739818537332129868582502e-83,1.00040e-12
19.25,4.30347e-1,3.529073289291739268771261365391572165958520654364900269681340930588994104514093291575092821166036145905738607872538702485399574719974370334081744682496e-83,1.00164e-16
19.25,4.83817e-1,3.529073289291739622222194313373091330292728261213602004142698047572317553518345880857213640045782769587506282476853382355808842806771089399939546777289e-83,1.00087e-20
19.25,5.32049e-1,3.529073289291739622257512202506769397092678519388985218923518551986353662233724609672495400021095137348213345263713029346326917105710557235401937619165e-83,1.00102e-24
19.25,5.76337e-1,3.529073289291739622257515734826724779915820804292971676648119949164052560423257733570765504090501114524564567582850299497569772814588416591699943538532e-83,1.00029e-28
19.25,6.17505e-1,3.529073289291739622257515735179698375205624662061722250422614794914760712026057593302979095257571496863239354952537283398432631706279151003864374610629e-83,1.00038e-32
19.25,6.56123e-1,3.529073289291739622257515735179733675763408918018370346707636268131129771940792330221376275746136666127379460524759975638300327396065543117986292471371e-83,1.00279e-36
19.25,6.92636e-1,3.529073289291739622257515735179733679301976653325813759500228204705219745441524751767068423289064298555360596894005379546423992301367046478339014226112e-83,1.00120e-40
19.5,2.93144e-1,2.744557710373329076987555802640777983306250649369211856479549436397550162639245245176805637407474715874735469540494119998288472723239622145454863236255e-85,1.00041e-8
19.5,3.64759e-1,2.74455773782745568315362814169510875317624240374888662487337884067415335582502888361247725332172089580845332459352758220119558803199603629456880747983e-85,1.00172e-12
19.5,4.24855e-1,2.744557737830204698896379353481281749507628400814188705956747265767109801815278035105535847561382385720580433034435986184657977811258715400652257611952e-85,1.00154e-16
19.5,4.77639e-1,2.744557737830204973746405923994009836303906242229763593278614815487161502652508998831557793227223218433858359896075634582387077618238654839303301433868e-85,1.00112e-20
19.5,5.25253e-1,2.744557737830204973773879389981215324506030220304941156847860976609485415480904589663727307208809554456930878373514035730163405474647657941988743092183e-85,1.00160e-24
19.5,5.68973e-1,2.744557737830204973773882138664570412295180065282184457534196874724595831826437424506135661930541093924037540331133379459625312284797373182004650581154e-85,1.00119e-28
19.5,6.09613e-1,2.744557737830204973773882138939324646937443677452805440078535113907716306797698088465744171466044324376748541393856079642529644722855627297771678688618e-85,1.00157e-32
19.5,6.47749e-1,2.744557737830204973773882138939352132965215472791642030815611176747104178357455962329469603422393042015784369973761445435007181930626817846951214447402e-85,1.00114e-36
19.5,6.83782e-1,2.744557737830204973773882138939352135712626842667329846870965278022375663941736499005265945828986742312438784204677501737184682696900748791436565114712e-85,1.00292e-40
19.75,2.89446e-1,2.00544586148224296599579261061474603611423099330543450461507603074041066493194033393396407817385527745769008440383123209532517999227302470619107464903e-87,1.00100e-8
19.75,3.60166e-1,2.005445881554843732996270245119650822749822001289464636383226273214731119079016070357443518568086883211779861693477354178603489122935187039706352568515e-87,1.00116e-12
19.75,4.19502e-1,2.005445881556851308023818696656276684765025488338706457525769494408116697658655496460572293373380582790431885318048429145827044030624186868265296501091e-87,1.00130e-16
19.75,4.71618e-1,2.00544588155685150880850564243445999659968596393004640181616775911041116790012004320818935575951335899454095597735119538801882291828970754424661160829e-87,1.00120e-20
19.75,5.18629e-1,2.005445881556851508828582215761291048536941149517488815580689343123819122308569352585277983479754030025573972340684431031275356251109803148877165583486e-87,1.00200e-24
19.75,5.61795e-1,2.005445881556851508828584225027114578702600481513327687885057578878105958262275514563533475639833111639656483698561381902210724588694125563901950882012e-87,1.00189e-28
19.75,6.01921e-1,2.005445881556851508828584225228017516656562951695899833978605364446333397323526705681324933188873007529880987686089027086006681638004899601963936421617e-87,1.00255e-32
19.75,6.39574e-1,2.005445881556851508828584225228037620294612095637823246713895632088451376885298031547953067084753896266403048207948361410358282495890419123545133302506e-87,1.00238e-36
19.75,6.75163e-1,2.005445881556851508828584225228037622304623801004791220606065848198817942874771965653284268281544308227928083237439527863521399103642837908043588539166e-87,1.00111e-40
20,2.85852e-1,1.376812045533854841532053956746801104002403276902583155400180904265763499815841788330657949804920851047264523379106066330834207002821362892134438683256e-89,1.00008e-8
20,3.55688e-1,1.376812059301739350928791621390640487483073807899066325529593899987866445748208409822539290994807925695840551110000293913269234674101252182426383186792e-89,1.00050e-12
20,4.14282e-1,1.376812059303116709728744718454375811644295328717210555962564617962896216952267252318582421704178216918767439583981043625112913655982349702839502561127e-89,1.00093e-16
20,4.65747e-1,1.376812059303116847524027626895254637141927847710902708751798285641951284141341366552176719099995079391812518741845251179801867808245674894271897960189e-89,1.00114e-20
20,5.12170e-1,1.376812059303116847537810010543329682135193131485681118601933657225816448668025003656726983956595832168543860063332441311619012493868672955387039185399e-89,1.00223e-24
20,5.54797e-1,1.376812059303116847537811390290721854037860260547778555849821145519241239793514282197869252565901996922772158909247252424939509160388762093086013690645e-89,1.00239e-28
20,5.94434e-1,1.376812059303116847537811390428718893004343963983763894798964036967018033719060518726220356399232972489422058224432466356479172497831068306548244782053e-89,1.00038e-32
20,6.31616e-1,1.37681205930311684753781139042873266502656379170880859859233224642481228456471853477789931655733698479084624681653280520735774732589935321522776373532e-89,1.00027e-36
20,6.66748e-1,1.376812059303116847537811390428732666403610862961764237207796900097956635347710203665218133528385258666004738989141912478615858764864961624510706574974e-89,1.00235e-40
20.25,2.82335e-1,8.880999235890235938423722583214273714361374481215612662340465495108493070708959252496957899193322637801591397955495017595915973418075886144889966009818e-92,1.00054e-8
20.25,3.51309e-1,8.880999324738955710094255959208143181695883696520958827232128204563821935430321428321879225459187195679536868963631180952722356823150104161343947545491e-92,1.00151e-12
20.25,4.09192e-1,8.88099932474784926586782588954998334235870084071638602692820358511773670394318912794477786714240563629718682787179976705716365655259518123883972965079e-92,1.00044e-16
20.25,4.60021e-1,8.880999324747850154266306805972239125829930115524412711700493847123406752863222924664741978153418330078768118210114943972780122243110500924062451596328e-92,1.00092e-20
20.25,5.05871e-1,8.880999324747850154355189823322352419339592389695548650145659209603123311392949857307158854127576509483907145928432240494955374516309442715741289950623e-92,1.00229e-24
20.25,5.47972e-1,8.880999324747850154355198723786690741409155957446838895258948384435210588807859787756010035255807731961163600555376927398187233982946303800064846791395e-92,1.00272e-28
20.25,5.87119e-1,8.88099932474785015435519872467711343461367181653759563817273760649740744949034599034363520604031687123604713484151344764569595431789232297928270747066e-92,1.00095e-32
20.25,6.23843e-1,8.880999324747850154355198724677202320118788510619475982493214483037965177300844889377884117512835104700236988658208936816998367463008283310687521812254e-92,1.00107e-36
20.25,6.58553e-1,8.880999324747850154355198724677202329008379046212511144592386184906520829061123654604734126813418232459636424281736389775282423531244058772425925506297e-92,1.00007e-40
20.5,2.78904e-1,5.38233657552234947241865081030756329583919380908627995544560593206809086424943466515590164566109693931363455834371230919337715073463313966054777828753e-94,1.00092e-8
20.5,3.47049e-1,5.382336629390094290846095361752884707812402149331704268793405015723784947153380723385053624875007902734310933948995098080184674334435733930683669478379e-94,1.00066e-12
20.5,4.04214e-1,5.382336629395479628403961513137388031857519258844842130538033410225763678235536841492425364824291100916271060158480800854524477242926016914393200932967e-94,1.00189e-16
20.5,4.54435e-1,5.382336629395480167599579311717665408319409522141681985264798737333510136221481501452712792076351399351478858182059570110830673968052355180073053108882e-94,1.00057e-20
20.5,4.99726e-1,5.382336629395480167653427856880577818092823271528359394138113206214479522856988833420856574468109779583723873347416854837511812974621123570752601339051e-94,1.00219e-24
20.5,5.41325e-1,5.382336629395480167653433250472345616675151076644435732504039466423195401128158088050855159078515842266461383047809135232756127020958455175526187220408e-94,1.00011e-28
20.5,5.79983e-1,5.38233662939548016765343325101058672872242458768852990855430083340913354046262180286600788397777624236854452323298639943319655813847445766777293641359e-94,1.00132e-32
20.5,6.16259e-1,5.382336629395480167653433251010640617966037846965084915224800850782643555957008443746327848748038188633295050623064507945787040512599179656044114045278e-94,1.00166e-36
20.5,6.50545e-1,5.382336629395480167653433251010640623356754410335697231188472365116582659233943102712858385449837415473112355960677155844262573886345062764577436562012e-94,1.00086e-40
20.75,2.75555e-1,3.064786002787671107786982141656901584528517359471218748021335839359997111520974157893948208271093833775761321979133810525865509291217702291315440653592e-96,1.00125e-8
20.75,3.42879e-1,3.064786033470798598790590796834826376582367196985075444194760834152310071123371286167122083900362705872465567429968238759119724238189640428543082312829e-96,1.00149e-12
20.75,3.99367e-1,3.064786033473867648617483511505122615685520692495628717216627203290117447415779137230950404502346223650124750879927700360428564143011138793606673611318e-96,1.00116e-16
20.75,4.48983e-1,3.064786033473867955421559896992527725627462137697511054129757312697224294307954339931121128102655582939711238320654401385817207969088685133906792684251e-96,1.00008e-20
20.75,4.93729e-1,3.064786033473867955452207099453865516889986165188820782210448368241120928133675274387436734441461017284554178549713936501819894452768084511389532774056e-96,1.00194e-24
20.75,5.34827e-1,3.06478603347386795545221016986683860185949120822954517963608635983252631319563942669689431071570290926875217439866733453198460124920182377687224623645e-96,1.00009e-28
20.75,5.73019e-1,3.064786033473867955452210170173312919156186393864087927598606579487368356351509423558166746327303536650408036011303209710064302786485521246012200841634e-96,1.00151e-32
20.75,6.08857e-1,3.064786033473867955452210170173343610279505316657744678530134248303155888921872599954376636180915750665743115062146770786999401466394565145797063247119e-96,1.00205e-36
20.75,6.42731e-1,3.064786033473867955452210170173343613350258736443954722427987622955155197719774888683740711867044857377205626019284361874589926363358549004612085178392e-96,1.00144e-40
21,2.72298e-1,1.639638993091909780590392248025827110256345798658501302964582427228912604290787329146832979353038161505987307630362113201088253902836443385978531896178e-98,1.00007e-8
21,3.38821e-1,1.639639009487877576346784327430625026520007472567830667779814703451393732321413149699595246138101847031929771644266476139172054836728116951966145536063e-98,1.00046e-12
21,3.94636e-1,1.639639009489517805850101001838791128769577419089694256762473764151857880856377468074277995826891292854930915481527674881664698735060159220997870279335e-98,1.00033e-16
21,4.43650e-1,1.639639009489517969851414920324586778496892621009109674515399744603287051674923622006365370870506665004449590121818233763185837245811765465514669502241e-98,1.00177e-20
21,4.87874e-1,1.639639009489517969867838698366364189470489171322071063564585134216117811941906384462540041565179907925301757124558417886385922043136159812543127808843e-98,1.00153e-24
21,5.28471e-1,1.639639009489517969867840340354333051684259481515312344030005969911920227028240302841990117808119780347777204317233330876631639674093774465135171228128e-98,1.00264e-28
21,5.66220e-1,1.639639009489517969867840340518713120829630985776188371572188768080287031376169807929911847517048918084804442734406694438505860603497814523226499824019e-98,1.00152e-32
21,6.01632e-1,1.639639009489517969867840340518729540505641222328330862627099562162771376770223788627236429182265489895892764887404437217794124403186384391768739105236e-98,1.00225e-36
21,6.35103e-1,1.639639009489517969867840340518729542148797222181866028128121353721095574371109239044343616286291540133889497663826647803823894505595427529337616313719e-98,1.00181e-40
21.25,2.69106e-1,8.241640129141432715289712707643725942597041200171687300413378971010532876410742407990912520883012857830323615613296988531011316736521499880589831060609e-101,1.00028e-8
21.25,3.34846e-1,8.241640211572999586799985266974712071862378852551456194175595823607156911688100563563666911388216072431826870418205625083192627863129924449061631398189e-101,1.00113e-12
